scenario_id,method,n,p,contamination_type,contamination_rate,contamination_strength,true_ate,n_mc,bias,mse,var,rmse,mae,coverage,n_valid,elapsed_sec,mcse_bias,mcse_mse,mcse_rmse
340,aipw_robust,200,20,outcome,0.1,5,2,2000,0.0018472004961225,0.0588821587016345,0.0589082006522878,0.24265646231171,0.192111542004493,0.9485,2000,721.478012084961,0.005427163193247823,0.001862948767756476,0.0038386547590959718
340,reg_adj,200,20,outcome,0.1,5,2,2000,-0.0033463411400818,0.219422685301054,0.219521247925991,0.468425752175362,0.3528385207543,0.952,2000,721.478012084961,0.01047667046169705,0.006942225485276695,0.0074101663423040975
340,adaptive,200,20,outcome,0.1,5,2,2000,-0.0210989573224658,0.0545560965164942,0.0541379995161571,0.233572465236154,0.183089674978153,0.952,2000,721.478012084961,0.005202787691043961,0.0017260138426463901,0.0036948144570493353
341,naive,500,20,outcome,0.1,5,2,2000,0.0115834033933928,0.0864640754357589,0.0863730867449574,0.29404774346313,0.223280523889111,0.947,2000,1818.16921496391,0.0065716469299924125,0.00273559652948541,0.004651619660921527
341,ipw_robust,500,20,outcome,0.1,5,2,2000,-0.0167873199479134,0.0167731401548982,0.0164995758317805,0.129511158418486,0.10321442026341,0.9475,2000,1818.16921496391,0.0028722444039270493,0.0005305993113636739,0.002048469482641651
341,dr_robust,500,20,outcome,0.1,5,2,2000,0.0043583941105365,0.0161637609187575,0.0161528417404049,0.127136780353907,0.101188254379763,0.9495,2000,1818.16921496391,0.0028419044442420036,0.0005113980466393919,0.002011212039568046
341,aipw_robust,500,20,outcome,0.1,5,2,2000,-0.0005243965654069,0.0187352849150411,0.0187443821143405,0.136876896936777,0.109278423908012,0.953,2000,1818.16921496391,0.0030614034456716496,0.0005927581040775246,0.0021652963989654064
341,reg_adj,500,20,outcome,0.1,5,2,2000,0.0116086342950052,0.0816119738880459,0.0815179724840928,0.285678094869113,0.21781265733935,0.948,2000,1818.16921496391,0.006384276485401177,0.0025820826139914778,0.004519217014476541
341,adaptive,500,20,outcome,0.1,5,2,2000,-0.0167873199479134,0.0167731401548982,0.0164995758317805,0.129511158418486,0.10321442026341,0.9475,2000,1818.16921496391,0.0028722444039270493,0.0005305993113636739,0.002048469482641651
342,naive,1000,20,outcome,0.1,5,2,2000,0.009599757255458,0.037225088745744,0.0371515091609608,0.192938043800967,0.150631476454542,0.951,2000,3157.99938893318,0.004309959927943693,0.0011777444768735531,0.0030521312792216935
342,ipw_robust,1000,20,outcome,0.1,5,2,2000,-0.0104037222458986,0.0082789177852688,0.0081747677325653,0.0909885585404497,0.0728187277616391,0.9515,2000,3157.99938893318,0.0020217279407186936,0.00026190925773871313,0.001439242812173353
342,dr_robust,1000,20,outcome,0.1,5,2,2000,0.0072342500877677,0.0080876159716639,0.0080393012479555,0.0899311735254462,0.0720805720644435,0.947,2000,3157.99938893318,0.00200490663722223,0.00025587463367270546,0.0014226136702214013
342,aipw_robust,1000,20,outcome,0.1,5,2,2000,0.0030243054630587,0.0098415671134938,0.0098373393596398,0.0992046728410204,0.079543862058479,0.951,2000,3157.99938893318,0.0022178074036804684,0.00031137308589725295,0.00156934687137289
342,reg_adj,1000,20,outcome,0.1,5,2,2000,0.0083298637934854,0.0354925158284067,0.0354408496223999,0.188394574838042,0.148983034845397,0.9525,2000,3157.99938893318,0.004209563494140449,0.0011229301243865604,0.0029802613088830044
342,adaptive,1000,20,outcome,0.1,5,2,2000,-0.0104037222458986,0.0082789177852688,0.0081747677325653,0.0909885585404497,0.0728187277616391,0.9515,2000,3157.99938893318,0.0020217279407186936,0.00026190925773871313,0.001439242812173353
343,naive,200,5,treatment,0.1,5,2,2000,-0.47440928650611,0.254391679173777,0.0293421791401099,0.504372559893752,0.474732632672151,0.2095,2000,179.598940849304,0.003830285833988757,0.003750827899401278,0.0037183108258222893
343,ipw_robust,200,5,treatment,0.1,5,2,2000,-0.441024120400301,0.225319946510224,0.0308330882795043,0.474678782452117,0.441717520279841,0.2935,2000,179.598940849304,0.003926390726831978,0.0035979009088977112,0.003789826975530182
343,dr_robust,200,5,treatment,0.1,5,2,2000,-0.430208538746706,0.213073162290131,0.0280077793692392,0.46159848601369,0.430690767509552,0.268,2000,179.598940849304,0.00374217713164671,0.00333942524521292,0.003617240249260566
343,aipw_robust,200,5,treatment,0.1,5,2,2000,-0.366842380540913,0.177742362024026,0.0431906251756899,0.421595021346346,0.372687477707783,0.5625,2000,179.598940849304,0.004647075702831293,0.003672879360812047,0.004355933033889798
343,reg_adj,200,5,treatment,0.1,5,2,2000,-0.467042865411343,0.245409144145761,0.0272937528905688,0.495387872424993,0.467303563365462,0.197,2000,179.598940849304,0.0036941678961958943,0.003556974708498248,0.00359009062039242
343,adaptive,200,5,treatment,0.1,5,2,2000,-0.467042865411343,0.245409144145761,0.0272937528905688,0.495387872424993,0.467303563365462,0.197,2000,179.598940849304,0.0036941678961958943,0.003556974708498248,0.00359009062039242
344,naive,500,5,treatment,0.1,5,2,2000,-0.476034771905865,0.238334738286191,0.0117314999727078,0.488195389456097,0.476034771905865,0.0075,2000,395.224485874176,0.002421931044921366,0.0023354994086664835,0.0023919720045579343
344,ipw_robust,500,5,treatment,0.1,5,2,2000,-0.441732357667838,0.207758880686694,0.0126377237377752,0.455805748852177,0.441732357667839,0.024,2000,395.224485874176,0.0025137346456791335,0.0022564676658805905,0.0024752514328339336
344,dr_robust,500,5,treatment,0.1,5,2,2000,-0.42901786788911,0.195548171013565,0.0114975888398671,0.442208289173287,0.42901786788911,0.0205,2000,395.224485874176,0.0023976643676573146,0.00208916312977768,0.0023621935419657018
344,aipw_robust,500,5,treatment,0.1,5,2,2000,-0.361840518102933,0.148963393899302,0.0180438552859462,0.385957761807302,0.362080137614563,0.227,2000,395.224485874176,0.003003652383844226,0.002247330129726879,0.0029113679683541492
344,reg_adj,500,5,treatment,0.1,5,2,2000,-0.468076179651021,0.230504234130816,0.011414631489866,0.480108564942155,0.468076179651021,0.0075,2000,395.224485874176,0.0023889989001531584,0.0022654090713768943,0.0023592675040590436
344,adaptive,500,5,treatment,0.1,5,2,2000,-0.468076179651021,0.230504234130816,0.011414631489866,0.480108564942155,0.468076179651021,0.0075,2000,395.224485874176,0.0023889989001531584,0.0022654090713768943,0.0023592675040590436
345,naive,1000,5,treatment,0.1,5,2,2000,-0.474415491235562,0.231026562082439,0.0059594834999094,0.480652225712561,0.474415491235561,0.0,2000,730.639764070511,0.0017261928484253143,0.0016486715990154234,0.0017150358521395466
345,ipw_robust,1000,5,treatment,0.1,5,2,2000,-0.439978701495532,0.199899190780897,0.0063210935579812,0.447100873160517,0.439978701495532,0.0,2000,730.639764070511,0.0017777926704176164,0.0015771007281199826,0.0017636967659798955
345,dr_robust,1000,5,treatment,0.1,5,2,2000,-0.426338096227699,0.187465041629885,0.005703721195424,0.432972333561724,0.426338096227699,0.0,2000,730.639764070511,0.0016887452731871673,0.001451205278260516,0.001675863751296287
345,aipw_robust,1000,5,treatment,0.1,5,2,2000,-0.360358521016258,0.138972370664278,0.0091186663284173,0.372789981979503,0.360358521016258,0.033,2000,730.639764070511,0.0021352595074624185,0.0015657006190137233,0.0020999767894779556
345,reg_adj,1000,5,treatment,0.1,5,2,2000,-0.466518280419188,0.223355196984439,0.0057187503943599,0.472604694204828,0.466518280419188,0.0,2000,730.639764070511,0.0016909687156124297,0.0015880660690623886,0.0016801209219201249
345,adaptive,1000,5,treatment,0.1,5,2,2000,-0.466518280419188,0.223355196984439,0.0057187503943599,0.472604694204828,0.466518280419188,0.0,2000,730.639764070511,0.0016909687156124297,0.0015880660690623886,0.0016801209219201249
346,naive,200,10,treatment,0.1,5,2,2000,-0.486865710798396,0.26985754473218,0.0328357422520782,0.519478146539563,0.487311619470211,0.2345,2000,307.36982011795,0.004051897225503024,0.0040798085474606964,0.003926833664358951
346,ipw_robust,200,10,treatment,0.1,5,2,2000,-0.442861083110602,0.230093587606293,0.0339846409928936,0.479680714232178,0.444317703449238,0.328,2000,307.36982011795,0.004122174243824101,0.003805981485969301,0.00396720294671583
346,dr_robust,200,10,treatment,0.1,5,2,2000,-0.442385721231764,0.226874456712446,0.0311849228241102,0.476313401777072,0.443117366148145,0.287,2000,307.36982011795,0.003948729088207382,0.0036302338677480497,0.0038107618368536907
346,aipw_robust,200,10,treatment,0.1,5,2,2000,-0.386552203318897,0.196912789485733,0.0475139405653218,0.443748565615409,0.393466871940678,0.5755,2000,307.36982011795,0.00487411225585346,0.0040567090330533686,0.0045709545307795595
346,reg_adj,200,10,treatment,0.1,5,2,2000,-0.474988547029354,0.254357429035045,0.0287576880700237,0.504338605537039,0.475346588403633,0.1935,2000,307.36982011795,0.0037919446244653746,0.0037152773229540224,0.003683316409020338
346,adaptive,200,10,treatment,0.1,5,2,2000,-0.475107096904145,0.254577021027849,0.0288646998490886,0.504556261508911,0.475465138278424,0.1945,2000,307.36982011795,0.003798993277770349,0.0037234716158992456,0.0036898477929536953
347,naive,500,10,treatment,0.1,5,2,2000,-0.4815519469082,0.244655689814425,0.0127697971419186,0.494626818737546,0.4815519469082,0.0115,2000,708.805603027344,0.0025268356834110325,0.0024668811089645242,0.002493679088470005
347,ipw_robust,500,10,treatment,0.1,5,2,2000,-0.437584699026834,0.205261195801276,0.0137877208392906,0.453057607596733,0.437631805646655,0.0435,2000,708.805603027344,0.002625616198084804,0.0023388580523404263,0.0025811927811421344
347,dr_robust,500,10,treatment,0.1,5,2,2000,-0.434277487932351,0.200805291358218,0.0122144620644169,0.448113034131142,0.434277487932351,0.027,2000,708.805603027344,0.0024712812531576507,0.0021809202958427243,0.002433448850769725
347,aipw_robust,500,10,treatment,0.1,5,2,2000,-0.368777312871708,0.154165396506868,0.0181777789074445,0.392639015517903,0.369047163010314,0.232,2000,708.805603027344,0.0030147785082360943,0.002296664488208675,0.0029246513940792453
347,reg_adj,500,10,treatment,0.1,5,2,2000,-0.470772262379646,0.233601591863631,0.0119810593672648,0.483323485735621,0.470772262379646,0.0085,2000,708.805603027344,0.002447555859144465,0.002335420057084613,0.002416001007617177
347,adaptive,500,10,treatment,0.1,5,2,2000,-0.470772262379646,0.233601591863631,0.0119810593672648,0.483323485735621,0.470772262379646,0.0085,2000,708.805603027344,0.002447555859144465,0.002335420057084613,0.002416001007617177
348,naive,1000,10,treatment,0.1,5,2,2000,-0.484055697197034,0.240259560600182,0.0059526189207353,0.490162789897583,0.484055697197034,0.0,2000,1262.12001013756,0.0017251983829019925,0.0016807584520950357,0.001714490049771242
348,ipw_robust,1000,10,treatment,0.1,5,2,2000,-0.439886893257777,0.199819122533715,0.0063218045760239,0.447011322601246,0.439886893257777,0.0005,2000,1262.12001013756,0.0017778926536807418,0.001576867032611532,0.0017637886926839296
348,dr_robust,1000,10,treatment,0.1,5,2,2000,-0.436297529189999,0.19615861111262,0.0058059801253847,0.442897969189993,0.436297529189999,0.0,2000,1262.12001013756,0.0017038163230502135,0.0014980354799786052,0.001691174473793966
348,aipw_robust,1000,10,treatment,0.1,5,2,2000,-0.371373392747592,0.147358936618355,0.009445462508752,0.383873594583367,0.371373392747592,0.03,2000,1262.12001013756,0.002173184588196778,0.0016415294932087667,0.0021381120196485286
348,reg_adj,1000,10,treatment,0.1,5,2,2000,-0.472690820422221,0.228986438050253,0.0055526026401412,0.478525274202161,0.472690820422221,0.0,2000,1262.12001013756,0.0016662236704808272,0.0015849734497036566,0.001656102127882652
348,adaptive,1000,10,treatment,0.1,5,2,2000,-0.472690820422221,0.228986438050253,0.0055526026401412,0.478525274202161,0.472690820422221,0.0,2000,1262.12001013756,0.0016662236704808272,0.0015849734497036566,0.001656102127882652
349,naive,200,20,treatment,0.1,5,2,2000,-0.487337931961971,0.277106284516839,0.0396278385071211,0.526408856799388,0.488462165093258,0.314,2000,729.409548997879,0.004451282877279375,0.0045159108677122395,0.004289356846282349
349,ipw_robust,200,20,treatment,0.1,5,2,2000,-0.44513082069716,0.237320122537558,0.0391982741401007,0.487155131901079,0.446663015869036,0.3935,2000,729.409548997879,0.004427091265159365,0.004131598994761234,0.004240537278790476
349,dr_robust,200,20,treatment,0.1,5,2,2000,-0.446071193202926,0.236093945422349,0.0371330025181256,0.48589499423471,0.447362290154891,0.3675,2000,729.409548997879,0.0043088863130817,0.004019486674145027,0.004136168021730459
349,aipw_robust,200,20,treatment,0.1,5,2,2000,-0.398426434084955,0.211770612040822,0.0530535154208791,0.460185410504094,0.407620624219303,0.5945,2000,729.409548997879,0.005150413353357141,0.004433789580052094,0.004817394770507016
349,reg_adj,200,20,treatment,0.1,5,2,2000,-0.474515336811933,0.257814673094794,0.0326662013257146,0.507754540201064,0.47504372889102,0.254,2000,729.409548997879,0.00404142309871873,0.003972107551883836,0.003911444642435826
349,adaptive,200,20,treatment,0.1,5,2,2000,-0.474463165702437,0.258189071774725,0.0330903213270097,0.508123087228601,0.475210929458006,0.2575,2000,729.409548997879,0.004067574297232301,0.003999155448358663,0.003935223126910853
350,naive,500,20,treatment,0.1,5,2,2000,-0.481113247560795,0.243586128841448,0.0121222329794429,0.493544454777326,0.481113247560795,0.0075,2000,1936.45943403244,0.0024619334860473893,0.0023997529091299733,0.002431141598189648
350,ipw_robust,500,20,treatment,0.1,5,2,2000,-0.438831265891399,0.205074176686127,0.0125075505375486,0.452851163944764,0.438831265891399,0.027,2000,1936.45943403244,0.0025007549397680494,0.0022301723870739097,0.0024623679529130376
350,dr_robust,500,20,treatment,0.1,5,2,2000,-0.434574073162716,0.200357248960594,0.0115083780844029,0.447612833775568,0.434574073162716,0.0185,2000,1936.45943403244,0.002398789078306271,0.002116427088895643,0.0023641269074478936
350,aipw_robust,500,20,treatment,0.1,5,2,2000,-0.370950711375326,0.155154993309916,0.0175593427114119,0.393897186217313,0.371507540303952,0.2015,2000,1936.45943403244,0.002963051021448323,0.0022673370318263084,0.0028780822904576663
350,reg_adj,500,20,treatment,0.1,5,2,2000,-0.470747493935648,0.232594830138094,0.0109971256542288,0.482280862297162,0.470747493935648,0.005,2000,1936.45943403244,0.0023449014536040527,0.0022349347442874074,0.0023170468901068803
350,adaptive,500,20,treatment,0.1,5,2,2000,-0.470747493935648,0.232594830138094,0.0109971256542288,0.482280862297162,0.470747493935648,0.005,2000,1936.45943403244,0.0023449014536040527,0.0022349347442874074,0.0023170468901068803
351,naive,1000,20,treatment,0.1,5,2,2000,-0.485370462029804,0.241652614820994,0.0060711649924641,0.491581747851762,0.485370462029804,0.0,2000,3510.11006903648,0.0017422923107883045,0.001702176138228913,0.0017313256092882942
351,ipw_robust,1000,20,treatment,0.1,5,2,2000,-0.443325368525843,0.20317616399091,0.0066421026636676,0.450750667210721,0.443325368525843,0.0,2000,3510.11006903648,0.0018223751896450412,0.001629404943471289,0.0018074348658806978
351,dr_robust,1000,20,treatment,0.1,5,2,2000,-0.438196697120413,0.197914759647425,0.0059013649626672,0.444876117191545,0.438196697120413,0.0,2000,3510.11006903648,0.0017177550702395265,0.0015169519353103618,0.0017049150052004544
351,aipw_robust,1000,20,treatment,0.1,5,2,2000,-0.376773305872108,0.15074124204216,0.0087875117802533,0.388254094688209,0.376773305872108,0.018,2000,3510.11006903648,0.0020961287866270648,0.001603788557605457,0.0020653852458315915
351,reg_adj,1000,20,treatment,0.1,5,2,2000,-0.474255593504457,0.230666998743735,0.0057515065267327,0.480278043162223,0.474255593504458,0.0,2000,3510.11006903648,0.0016958046064822296,0.0016187398648495497,0.0016852111895346313
351,adaptive,1000,20,treatment,0.1,5,2,2000,-0.474255593504457,0.230666998743735,0.0057515065267327,0.480278043162223,0.474255593504458,0.0,2000,3510.11006903648,0.0016958046064822296,0.0016187398648495497,0.0016852111895346313
352,naive,200,5,mixed,0.1,5,2,2000,-0.269469127718047,0.159275223530072,0.0867049652195563,0.399093001103843,0.324342658078636,0.868,2000,170.911443948746,0.006584260217350021,0.00448438091494167,0.0056182154316643165
352,ipw_robust,200,5,mixed,0.1,5,2,2000,-0.254514166610324,0.110260241331098,0.0455055330922965,0.332054575832194,0.277628629764934,0.784,2000,170.911443948746,0.004769986011106138,0.0028224491727649745,0.004249977832245441
352,dr_robust,200,5,mixed,0.1,5,2,2000,-0.25393425561636,0.115584917616629,0.0511278753788839,0.33997781930095,0.275413760929762,0.825,2000,170.911443948746,0.005056079280375453,0.003034431898402937,0.004462690984726923
352,aipw_robust,200,5,mixed,0.1,5,2,2000,-0.191520731208038,0.088116436076561,0.0514619765823907,0.296844127576344,0.240305923338611,0.8665,2000,170.911443948746,0.0050725721573177595,0.0025344832295871797,0.004269047277910774
352,reg_adj,200,5,mixed,0.1,5,2,2000,-0.294854811458474,0.166975641379445,0.0800763196990828,0.408626530440016,0.338236144403395,0.8325,2000,170.911443948746,0.00632757140216856,0.004509521584663565,0.005517901125763463
352,adaptive,200,5,mixed,0.1,5,2,2000,-0.267188047307521,0.118045487361604,0.0466793744248105,0.343577483781467,0.289015774758218,0.769,2000,170.911443948746,0.004831116559596265,0.0029738517069161593,0.0043277744428789205
353,naive,500,5,mixed,0.1,5,2,2000,-0.275875846920277,0.114524491592969,0.0384362267923848,0.338414674021339,0.292970298765605,0.711,2000,387.869908094406,0.004383846871891444,0.0027070117247241874,0.003999548383285375
